DRUGBANK_ID,SMILES,MW,RBN,nCIC,nHAcc,nHDon,ALogP,TPSA
DB01206,ClCCN(N=O)C(=O)NC1CCCCC1,233.695,4,1,2,1,2.62,61.77
DB01208,C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O,392.4,3,4,7,3,-0.07,98.9
DB01209,[H][C@@]12CC3=CC=C(O)C=C3[C@@](C)(CCCCC1)[C@H]2N,245.36,0,3,2,2,3.77,46.25
DB01210,CC(C)(C)NC[C@H](O)COC1=CC=CC2=C1CCCC2=O,291.385,6,2,4,2,2.06,58.56
DB01214,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1,309.401,8,1,4,2,2.13,67.79
DB01215,ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1,294.738,1,4,3,0,1.72,43.07
DB01216,[H][C@@]12CC[C@H](C(=O)NC(C)(C)C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])NC(=O)C=C[C@]12C,372.544,2,4,2,2,3.53,58.2
DB01217,CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N,293.366,4,2,4,0,2.31,78.29
DB01219,[O-][N+](=O)C1=CC=C(C=C1)C1=CC=C(O1)C=NN1CC(=O)NC1=O,314.253,4,3,5,1,1.65,120.73
DB01221,CNC1(CCCCC1=O)C1=CC=CC=C1Cl,237.725,2,2,2,1,2.69,29.1
DB01222,[H][C@@]12C[C@H]3OC(CCC)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,430.534,4,5,6,2,2.42,93.06
DB01224,OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12,383.507,5,4,5,1,2.93,48.3
DB01227,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,353.498,9,2,2,0,4.78,29.54
DB01228,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C,352.47,6,3,3,1,4.29,41.57
DB01230,NC1=NC(=O)C(O1)C1=CC=CC=C1,176.172,1,2,4,1,0.52,64.68
DB01231,OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,309.445,6,3,2,1,4.08,23.47
DB01233,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC,299.796,7,1,4,2,2.18,67.59
DB01234,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,392.461,2,4,5,3,1.93,94.83
DB01237,CN(C)CCOC(C1=CC=CC=C1)C1=CC=C(Br)C=C1,334.251,6,2,2,0,4.16,12.47
DB01238,ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl,448.385,7,4,4,1,5.21,44.81
DB01239,CN(C)CC\C=C1\C2=CC=CC=C2SC2=CC=C(Cl)C=C12,315.86,3,3,1,0,5.42,3.24
DB01240,[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O,352.465,10,2,5,3,3.83,86.99
DB01241,CC1=CC(OCCCC(C)(C)C(O)=O)=C(C)C=C1,250.333,6,1,3,1,3.61,46.53
DB01242,CN(C)CCCN1C2=CC=CC=C2CCC2=C1C=C(Cl)C=C2,314.852,4,3,2,0,5.04,6.48
DB01244,CC(C)COCC(CN(CC1=CC=CC=C1)C1=CC=CC=C1)N1CCCC1,366.54,10,3,3,0,5.33,15.71
DB01246,CC(CN(C)C)CN1C2=CC=CC=C2SC2=CC=CC=C12,298.446,4,3,2,0,4.82,6.48
DB01247,CC1=CC(=NO1)C(=O)NNCC1=CC=CC=C1,231.25,4,2,3,2,1.19,67.16
DB01250,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O,302.239,4,2,8,4,2.77,139.78
DB01253,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](C)CO,325.405,3,4,3,3,1.53,68.36
DB01255,C[C@@H](CC1=CC=CC=C1)NC(=O)[C@@H](N)CCCCN,263.378,8,1,3,3,1.01,81.14
DB01260,[H][C@@]12C[C@H]3OC(C)(C)O[C@@]3(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,416.507,2,5,6,2,2.31,93.06
DB01261,N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F,407.314,5,3,4,1,1.95,77.04
DB01267,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCC(O)C2=N1,426.484,4,5,5,1,2.3,82.17
DB01268,CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C,398.474,7,3,3,3,3.24,77.23
DB01273,[H][C@]12C[C@]([H])(CNC1)C1=CC3=NC=CN=C3C=C21,211.262,0,4,3,1,1.39,37.81
DB01274,COC1=CC=C(C[C@@H](C)NC[C@H](O)C2=CC(NC=O)=C(O)C=C2)C=C1,344.405,8,2,5,4,1.91,90.82
DB01275,NNC1=NN=CC2=CC=CC=C12,160.176,1,2,4,2,0.66,63.83
DB01283,CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1,293.721,4,2,3,2,4.56,49.33
DB01288,CC(CC1=CC=C(O)C=C1)NCC(O)C1=CC(O)=CC(O)=C1,303.353,6,2,5,5,1.36,92.95
DB01297,CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1,266.336,7,1,4,3,0.53,70.59
DB01298,CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O,294.33,3,2,5,2,0.51,104.86
DB01299,COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC,310.329,4,2,7,2,0.72,116.43
DB01320,OP(O)(=O)OCN1C(=O)NC(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1,362.274,5,3,5,3,1.08,116.17
DB01322,COC1=CC(=O)OC(C1)\C=C\C1=CCCC=C1,232.275,3,2,2,0,2.74,35.53
DB01324,CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O,439.882,5,2,5,2,2.13,109.57
DB01325,CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O,289.739,2,2,4,3,1.6,101.29
DB01326,[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O,462.503,7,4,8,3,-0.05,150.54
DB01331,[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@]2(NC(=O)CC1=CC=CS1)OC)C(O)=O,427.452,8,3,6,3,0.22,148.26
DB01340,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CCCN2CCC[C@H](N2C1=O)C(O)=O,417.499,9,3,6,2,-0.2,99.18
DB01348,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2,466.614,10,3,5,2,1.79,95.94
DB01351,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,226.272,4,1,3,2,1.87,75.27
DB01353,CCCCC1(CC)C(=O)NC(=O)NC1=O,212.246,4,1,3,2,1.65,75.27
DB01357,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3,310.43,1,4,2,1,3.89,29.46
DB01359,CC(C)(C)NC[C@H](O)COC1=CC=CC=C1C1CCCC1,291.428,7,2,3,2,3.84,41.49
DB01364,CN[C@@H](C)[C@H](O)C1=CC=CC=C1,165.232,3,1,2,2,1,32.26
DB01365,CNC(C)(C)CC1=CC=CC=C1,163.259,3,1,1,1,2.54,12.03
DB01366,CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1,290.358,5,2,4,4,1.28,81.59
DB01367,C#CCN[C@@H]1CCC2=CC=CC=C12,171.238,2,2,1,1,2.26,12.03
DB01380,[H][C@@]12CC[C@](O)(C(=O)COC(C)=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,402.481,4,4,5,1,2.35,97.74
DB01382,COCCOC1=CN=C(NS(=O)(=O)C2=CC=CC=C2)N=C1,309.341,6,2,6,1,1.27,90.41
DB01392,[H][C@@]12CC[C@H](O)[C@H](C(=O)OC)[C@@]1([H])C[C@]1([H])N(CCC3=C1NC1=CC=CC=C31)C2,354.443,2,5,3,2,2.36,65.56
DB01393,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O,361.819,7,2,4,2,3.97,75.63
DB01394,COC1=CC2=C(C(OC)=C1OC)C1=CC=C(OC)C(=O)C=C1C(CC2)NC(C)=O,399.437,5,3,6,1,1.59,83.09
DB01395,[H][C@@]12C[C@]1([H])[C@@]1([H])[C@]3([H])[C@]4([H])C[C@]4([H])[C@@]4(CCC(=O)O4)[C@@]3(C)CC[C@]1([H])[C@@]1(C)CCC(=O)C=C21,366.493,0,7,2,0,2.36,43.37
DB01399,OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O,258.226,4,2,4,2,3.44,83.83
DB01403,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,328.472,5,3,3,0,4.84,15.71
DB01406,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC3=C(C[C@]12C)C=NO3,337.455,0,5,2,1,3.62,46.26
DB01407,CC(C)(C)NCC(O)C1=CC(Cl)=C(N)C(Cl)=C1,277.19,4,1,3,3,2.94,58.28
DB01418,CC(=O)CC(C1=CC=C(C=C1)[N+]([O-])=O)C1=C(O)C2=CC=CC=C2OC1=O,353.325,5,3,5,1,2.53,109.42
DB01420,[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,344.488,3,4,2,0,3.65,43.37
DB01424,CN(C)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1,231.294,2,2,3,0,0.94,26.79
DB01426,CC[C@H]1[C@@H]2C[C@H]3[C@@H]4N(C)C5=CC=CC=C5[C@]44C[C@@H](C2[C@H]4O)N3[C@@H]1O,326.433,1,6,4,2,1.72,46.94
DB01428,COC1=CC(O)=C(C=C1)C(=O)C1=CC=CC=C1,228.243,3,2,3,1,3.35,46.53
DB01435,CN1N(C(=O)C=C1C)C1=CC=CC=C1,188.226,1,2,2,0,1.18,23.55
DB01437,CCC1(CCC(=O)NC1=O)C1=CC=CC=C1,217.264,2,2,2,1,1.89,46.17
DB01438,NC1=NC(N)=C(C=C1)\N=N\C1=CC=CC=C1,213.238,2,2,5,2,2.31,89.65
DB01452,[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5,369.411,4,5,4,0,2.3,65.07
DB01544,CN1C2=C(C=C(C=C2)[N+]([O-])=O)C(=NCC1=O)C1=CC=CC=C1F,313.283,2,3,4,0,2.2,78.49
DB01551,[H][C@@]12OC3=C(OC)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])CC[C@@H]2O,301.38,1,5,4,1,,41.93
DB01558,BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1,316.153,1,3,3,1,2.09,54.35
DB01559,CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl,318.821,2,3,2,0,3.58,32.67
DB01579,C[C@H]1[C@@H](OCCN1C)C1=CC=CC=C1,191.274,1,2,2,0,2.01,12.47
DB01580,CC(C)NCC(O)COC1=CC=CC=C1OCC=C,265.348,9,1,4,2,2.44,50.72
DB01581,CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1,264.304,2,2,5,2,0.44,97.97
DB01582,CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,278.33,2,2,5,2,0.43,97.97
DB01586,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O,392.572,4,4,4,3,3.01,77.76
DB01587,CN1C2=C(C=C(Cl)C=C2)C2(OC(C)=CC(=O)N2CC1=O)C1=CC=CC=C1,368.814,1,4,3,0,2.6,49.85
DB01588,ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1,324.804,3,4,2,0,3.68,32.67
DB01589,FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2,386.794,3,3,1,0,4.76,15.6
DB01591,O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1,362.473,3,5,2,0,3.9,32.78
DB01595,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,281.266,2,3,4,1,1.95,87.28
DB01600,CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1,260.308,4,2,3,1,3.22,54.37
DB01602,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OC(C)OC(=O)OCC,465.52,10,3,6,2,1.17,137.26
DB01603,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O,380.415,5,3,6,2,1.79,105.17
DB01604,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C,463.547,9,3,5,2,1.43,128.03
DB01605,[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1,439.569,7,3,5,0,3.23,88.51
DB01607,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](C(O)=O)C1=CSC=C1)C(O)=O,384.427,5,3,6,3,0.99,124.01
DB01608,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,365.492,4,4,4,1,3.78,50.5
DB01609,OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O,373.361,4,4,6,3,4.01,108.47
DB01611,CCN(CCO)CCCC(C)NC1=C2C=CC(Cl)=CC2=NC=C1,335.872,9,2,4,2,3.87,48.39
DB01613,[O-][N+](=O)OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O,302.11,11,0,12,0,1.68,220.2
DB01616,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,281.435,9,2,1,0,5.73,3.24
DB01618,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2,276.374,3,3,3,1,2.09,45.33
DB01619,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,261.361,1,4,1,0,4.04,3.24
DB01620,CN(C)CCC(C1=CC=CC=C1)C1=CC=CC=N1,240.343,5,2,2,0,2.85,16.13
DB01624,OCCN1CCN(CC\C=C2\C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,400.965,5,4,3,1,4.46,26.71
DB01625,CC(C)[N+](C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)C(C)C,353.521,8,2,1,1,2.27,43.09
DB01627,[H][C@]1(C[C@@H](CCC)CN1C)C(=O)N[C@H]([C@@H](C)O)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,406.54,7,2,7,5,0.5,122.49
DB01628,CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O,358.842,3,3,4,0,3.7,59.92
DB01656,FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl,403.207,7,3,4,1,4.47,60.45
DB01708,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@]([H])(O)CC[C@]12C,288.424,0,4,2,1,3.53,37.3
DB01718,CCCCCCCCCCCCCCCC[N+](C)(C)C,284.543,15,0,0,0,2.48,0
DB02266,OC(=O)C1=CC=CC=C1NC1=CC(=CC=C1)C(F)(F)F,281.23,4,2,3,2,4.6,49.33
DB02300,O[C@H](\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)C[C@H](O)C1=C)C1CC1,412.605,5,4,3,3,4.63,60.69
DB02546,ONC(=O)CCCCCCC(=O)NC1=CC=CC=C1,264.32,8,1,3,3,1.88,78.43
DB02659,[H][C@@](C)(CCC(O)=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])[C@]([H])(O)C[C@]4([H])C[C@]([H])(O)CC[C@]4(C)[C@@]3([H])C[C@]([H])(O)[C@]12C,408.571,4,4,5,4,2.26,97.99
DB02709,OC1=CC=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1,228.247,2,2,3,3,2.57,60.69
DB02789,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,316.478,1,4,2,1,4.06,37.3
DB02925,NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O,362.4,5,3,5,2,2.2,109.93
DB03017,CCCCCCCCCCCC(O)=O,200.318,10,0,2,1,5.13,37.3
DB03585,CCCCC1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1,324.374,5,3,3,1,2.79,60.85
DB03619,[H][C@@]12CC[C@H]([C@H](C)CCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,392.572,4,4,4,3,3.3,77.76
DB04571,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,228.243,0,3,1,0,3.26,39.44
DB04573,[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3,288.381,0,4,3,3,2.54,60.69
DB04574,C[C@]12CC[C@H]3[C@@H](CCC4=C3C=CC(OS(O)(=O)=O)=C4)[C@@H]1CCC2=O,350.429,2,4,4,1,0.29,80.67
DB04575,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3,364.52,2,5,2,1,5.19,29.46
DB04657,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,235.302,2,2,2,1,1.65,38.33
DB04743,CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O,308.31,4,2,4,1,2.56,101.22
DB04794,C1=CN(C=N1)C(C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1,310.392,4,4,1,0,4.92,17.82
DB04812,CC(C(O)=O)C1=CC2=C(OC(=N2)C2=CC=C(Cl)C=C2)C=C1,301.724,3,3,3,1,4.22,63.33
DB04816,OC1=CC=CC2=C1C(=O)C1=C(C=CC=C1O)C2=O,240.211,0,3,4,2,2.98,74.6
DB04820,O=C(CCNNC(=O)C1=CC=NC=C1)NCC1=CC=CC=C1,298.34,7,2,4,3,0.65,83.12
DB04821,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,238.327,1,3,2,1,2.94,29.26
DB04822,CCN(CC)CCOCCOC(=O)C(CC)(CC)C1=CC=CC=C1,335.481,13,1,3,0,4.62,38.77
DB04824,OC1=CC=C(C=C1)C1(OC(=O)C2=CC=CC=C12)C1=CC=C(O)C=C1,318.323,2,4,3,2,4.41,66.76
DB04826,CN1CCC(CC1)N(CC1=CC=CS1)C1=CC=CC=C1,286.435,4,3,2,0,4.47,6.48
DB04832,CN(C)C\C=C(\C1=CC=C(Br)C=C1)C1=CC=CN=C1,317.23,4,2,2,0,3.39,16.13
DB04837,CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,289.8,5,2,2,1,3.51,23.47
DB04838,CC1CC(CC(C)(C)C1)OC(=O)C(O)C1=CC=CC=C1,276.371,4,2,2,1,3.79,46.53
DB04839,[H][C@@]12C[C@]1([H])[C@@]1(C)C(=CC2=O)C(Cl)=C[C@@]2([H])[C@]3([H])CC[C@](OC(C)=O)(C(C)=O)[C@@]3(C)CC[C@]12[H],416.938,3,5,3,0,3.81,60.44
DB04840,NC(=N)N1CCC2=CC=CC=C2C1,175.23,0,2,3,2,0.58,53.11
DB04844,COC1=C(OC)C=C2C3CC(=O)C(CC(C)C)CN3CCC2=C1,317.423,4,3,4,0,3.23,38.77
DB04846,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O,379.501,10,1,5,3,2.29,90.9
DB04854,CC(C)COC1=C(C=C(C=C1)C1=NC(C)=C(S1)C(O)=O)C#N,316.375,5,2,5,1,3.8,83.21
DB04861,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2,405.435,6,4,5,3,2.44,70.95
DB04864,[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)\C2=C\C,242.316,0,3,2,2,1.78,55.12
DB04871,C[C@H]1CNCCC2=CC=C(Cl)C=C12,195.69,0,2,1,1,3,12.03
DB04876,OC12CC3CC(C1)CC(C3)(C2)NCC(=O)N1CCC[C@H]1C#N,303.399,3,4,4,2,1.12,76.36
DB04880,CSC1=CC=C(C=C1)C(=O)C1=C(C)NC(=O)N1,248.301,3,2,2,2,1.97,58.2
DB04890,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,388.888,8,3,5,1,3.64,62.66
DB04896,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1,246.354,5,2,2,1,1.72,46.33
DB04898,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCC1=CC=C(C=C1)C(\N)=N\O)C1CCCCC1,473.565,11,3,7,4,1.35,146.35
